date,title,doi,authors,journal,short_journal,volume,year,publisher,issue,page,abstract
2022-07-12,Adoption and Influence of Robotic Process Automation in Beef Supply Chains,10.3390/logistics6030048,"[{'author_name': 'Khushboo E-Fatima', 'author_slug': 'khushboo-e-fatima-v9vYa4', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Rasoul Khandan', 'author_slug': 'rasoul-khandan-zbRZWb', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Amin Hosseinian-Far', 'author_slug': 'amin-hosseinian-far-zRMPPb', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Dilshad Sarwar', 'author_slug': 'dilshad-sarwar-6ML4g', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Hareer Fatima Ahmed', 'author_slug': 'hareer-fatima-ahmed-Mz8zmY', 'author_sequence_number': '5', 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,6,2022,MDPI AG,3,48,"This paper aims to critically examine the potential barriers to the implementation and adoption of Robotic Process Automation (RPA) in the beef supply chain. The beef supply chain has been challenging due to its complex processes, activities, and management. The beef industry has relied heavily on the human workforce in the past; however, RPA adoption allows automating tasks that are repetitive and strenuous in nature to enhance beef quality, safety and security. There are considerable potential barriers to RPA adoption as organisations have not focused on trying to eliminate them due to various reasons. Previous studies lack knowledge related to potential barriers to RPA adoption, so this creates a research gap and requires attention. Statistical data and information are extracted using secondary data relevant to RPA adoption in the beef supply chain. A business process model is formed which uses values or variables using existing statistical data and information. Simulation of the process model is carried out using Simul8 software and analyses of different scenarios help in choosing the best approach for RPA adoption. Results have identified the potential barriers in RPA adoption through the simulation process thus ensuring RPA performs with more potential. Analysis of ‘what-if’ scenarios allows organizational and employee-level improvements along with enhancing RPA’s accuracy. The process model is a generic model for use in real-life scenarios and can be modified by organisations according to their own business needs and requirements. The study contributes in theoretical and practical aspects as it allows decision-makers and managers to adopt RPA in a robust manner and adds to scientific knowledge by identification of potential barriers to RPA adoption."
2023-11-01,Optimizing Algerian Company’s Delivery Fleet with Agent_Based Model in Anylogic,10.2478/ttj-2023-0034,"[{'author_name': 'Nassima Bounadi', 'author_slug': 'Nassima Bounadi', 'author_sequence_number': None, 'affiliation': None, 'affiliation_slug': None}]",Transport and Telecommunication Journal,,24,2023,Walter de Gruyter GmbH,4,434-442,"Abstract
               The utilization of simulation modelling in supply chain management has proven to be a valuable tool for logistics service providers, enabling them to optimize their operations and meet customer demands efficiently. AnyLogic, with its diverse capabilities in discrete event simulation, system dynamics, and agent-based simulation, stands out as a powerful software solution for tackling complex supply chain challenges. This paper significantly contributes by demonstrating the practical implementation of AnyLogic in the modelling and simulation of agro-food product distribution network, particularly vegetable oils from the Cevital group. Additionally, the study integrates an optimization experiment to ascertain the optimal number of vehicles required to meet a specific customer demand while ensuring a high level of fleet utilization. The obtained results are very encouraging and demonstrate the feasibility and effectiveness of our approach."
2018-01-24,"Innovation Potentials and Pathways Merging AI, CPS, and IoT",10.3390/asi1010005,"[{'author_name': 'Matthias Klumpp', 'author_slug': 'matthias-klumpp-OVE8Ok', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}]",Applied System Innovation,ASI,1,2018,MDPI AG,1,5,"Abstract: Recent advances in the areas of Artificial Intelligence (AI) in the informatics field, Cyber-Physical Systems (CPS) in the production field, and Internet of Things (IoT) in the logistics and transportation field have induced a tremendous growth and innovation potential for global value chain setups. The question is not if further innovation and automation will happen but when-sooner than later-and how. Independent of physical production innovations (additive manufacturing) the information integration and decision autonomy tendencies themselves will drive new supply chain and customer interaction designs and business models. This article presents a technology forecast model based on extensive descriptions of developments by field as well as interaction traits. Results suggest that the crucial element in AI and technology application in logistics will be the human factor and human-artificial cooperation capacities and attitudes."
2021-10-07,Blockchain Technologies in Logistics and Supply Chain Management: A Bibliometric Review,10.3390/logistics5040072,"[{'author_name': 'Abderahman Rejeb', 'author_slug': 'abderahman-rejeb-0Gn8ZP', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Karim Rejeb', 'author_slug': 'karim-rejeb-lXXPly', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Steve Simske', 'author_slug': 'steve-simske-XePAEk', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Horst Treiblmaier', 'author_slug': 'horst-treiblmaier-y8dj4G', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,5,2021,MDPI AG,4,72,"The emergence of blockchain technology has sparked significant attention from the supply chain management (SCM) and logistics communities. In this paper, we present the results from a thorough bibliometric review that analytically and objectively identifies the intellectual structure of this field, the seminal papers, and the most influential scholars. We employ a knowledge domain visualization technique to generate insights that go beyond other review studies on blockchain research within logistics and SCM. The analysis starts with selecting a total of 628 papers from Scopus and the Web of Science that were published during 2016–2020. The bibliometric analysis output demonstrates that the number of blockchain papers has rapidly increased since 2017. The most productive researchers are from the USA, China, and India. The top academic institutions contributing to the literature are also identified. Based on network analyses, we found that the literature concentrates mainly on the conceptualization of blockchain; its potentials for supply chain sustainability; its adoption triggers and barriers; and its role in supporting supply chain agility, trust, protection of intellectual property, and food/perishable supply chains. Besides systematically mapping the literature, we identify several research gaps and propose numerous actionable research directions for the future. This study enriches the extant blockchain literature, provides a timely snapshot of the current state of research, and examines the knowledge structure of blockchain research in logistics and SCM with the help of evidence-based scientometric methods."
2021-03-03,Supplier Selection Risk: A New Computer-Based Decision-Making System with Fuzzy Extended AHP,10.3390/logistics5010013,"[{'author_name': 'Marcus Vinicius Carvalho Fagundes', 'author_slug': 'marcus-vinicius-carvalho-fagundes-2DMZE1', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Bernd Hellingrath', 'author_slug': 'bernd-hellingrath-Ojv68P', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Francisco Gaudêncio Mendonça Freires', 'author_slug': 'francisco-gaudencio-mendonca-freires-vyygp4', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,5,2021,MDPI AG,1,13,"Supplier risks have attracted significant attention in the supply chain risk management literature. In this article, we propose a new computational system based on the ‘Fuzzy Extended Analytic Hierarchy Process (FEAHP)’ method for supplier selection while considering the relevant risks. We sought to evaluate the opportunities and limitations of using the FEAHP method in supplier selection and analyzed the support of the system developed through the real case of a Brazilian oil and natural gas company. The computational approach based on FEAHP automates supplier selection by determining a hierarchy of criteria, sub-criteria, and alternatives. First, the criteria and sub-criteria specific to the selection problem were identified by the experts taking the relevant literature as a starting point. Next, the experts performed a pair-wise comparison of the predefined requirements using a linguistic scale. This evaluation was then quantified by calculating the priority weights of criteria, sub-criteria, and alternatives. The best decision alternative is the one with the highest final score. Sensitivity analysis was performed to verify the results of the proposed model. The FEAHP computer approach automated the supplier selection process in a rational, flexible, and agile way, as perceived by the focal company. From this, we hypothesized that using this system can provide helpful insights in choosing the best suppliers in an environment of risk and uncertainty, thereby maximizing supply chain performance."
2022-01-07,A Predictive Maintenance System for Reverse Supply Chain Operations,10.3390/logistics6010004,"[{'author_name': 'Sotiris P. Gayialis', 'author_slug': 'sotiris-p-gayialis-xXEbWw', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Evripidis P. Kechagias', 'author_slug': 'evripidis-p-kechagias-ngkA8d', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Grigorios D. Konstantakopoulos', 'author_slug': 'grigorios-d-konstantakopoulos-8gZ1kG', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Georgios A. Papadopoulos', 'author_slug': 'georgios-a-papadopoulos-R589Qp', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,6,2022,MDPI AG,1,4,"Background: Reverse supply chains of machinery and equipment face significant challenges, and overcoming them is critical for effective customer service and sustainable operation. Maintenance and repair services, strongly associated with the reverse movement of equipment, are among the most demanding reverse supply chain operations. Equipment is scattered in various locations, and multiple suppliers are involved in its maintenance, making it challenging to manage the related reverse supply chain operations. Effective maintenance is essential for businesses-owners of the equipment, as reducing costs while improving service quality helps them gain a competitive advantage. Methods: To enhance reverse supply chain operations related to equipment maintenance, this paper presents the operational framework, the methodological approach, and the architecture for developing a system that covers the needs for predictive maintenance in the service supply chain. It is based on Industry 4.0 technologies, such as the Internet of things, machine learning, and cloud computing. Results: As a result of the successful implementation of the system, effective equipment maintenance and service supply chain management is achieved supporting the reverse supply chain. Conclusions: This will eventually lead to fewer good-conditioned spare part replacements, just in time replacements, extended equipment life cycles, and fewer unnecessary disposals."
2023-07-29,A Bi-Objective Mixed-Integer Linear Programming Model for a Sustainable Agro-Food Supply Chain with Product Perishability and Environmental Considerations,10.3390/logistics7030046,"[{'author_name': 'Rana Azab', 'author_slug': 'Rana Azab', 'author_sequence_number': None, 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,7,2023,MDPI AG,3,46,"Background: Agro-food supply chains possess specific characteristics due to the diverse nature of products involved and contribute to all three pillars of sustainability, making the optimal design of a sustainable agro-food supply chain a complex problem. Therefore, efficient models incorporating the unique characteristics of such chains are essential for making optimal supply chain decisions and achieving economically and environmentally sustainable agro-food supply chains that contribute to global food security. Methods: This article presents a multi-objective mixed-integer linear programing model that integrates agricultural-related strategic decisions into the tactical design of an agro-food supply chain. The model considers transportation, inventory, processing, demand fulfilment, and waste disposal decisions. It also accounts for seasonality and perishability, ensuring a comprehensive approach to sustainability. The model aims to maximize the total generated profits across the supply chain while simultaneously minimizing CO2 emissions as a measure of environmental impact. Results: By implementing the model on a sugar beet supply chain in the Netherlands, strategic crop rotation farm schedules for the crop rotation cycle and the optimum supply network decisions are obtained. Furthermore, different objectives are analyzed and the Pareto-efficient frontier is investigated to analyze the underlying trade-offs. Additionally, the model serves as a decision support tool for managers facilitating informed investment decisions in technologies that prolong product shelf life while maintaining profitability. Conclusions: The proposed multi-objective model offers a valuable framework for designing economically and environmentally sustainable agro-food supply chains. By aligning with sustainability goals and providing decision support, this research contributes to enhancing global food security and promoting sustainable resource utilization."
2022-02-08,Influence of Blockchain Technology in Manufacturing Supply Chain and Logistics,10.3390/logistics6010015,"[{'author_name': 'Abirami Raja Santhi', 'author_slug': 'abirami-raja-santhi-yZd0WM', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Padmakumar Muthuswamy', 'author_slug': 'padmakumar-muthuswamy-DxKa6Y', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,6,2022,MDPI AG,1,15,"Background: Blockchain is a digitally managed, distributed, and decentralized ledger used to record transactions in an immutable format. Its characteristics in providing trust, transparency, and traceability make it attractive for applications where transactions are involved. Originally intended to support financial transactions, the technology has gained attention even in non-financial sectors such as health care, manufacturing, retail, and government services. Methods: For centuries, the various functions of manufacturing industries have worked based on the relationship and trust that they have with their upstream and downstream stakeholders. In addition, as the conventional factories are growing into giant gigafactories, the participation of several intermediaries further complicates the supply chain and logistics operations. Hence, the article aims to provide a comprehensive overview of the role of blockchain technology in addressing supply chain and logistics-related challenges by analyzing, organizing, and reviewing the literature. Results: The study shows that blockchain technology can transform the supply chain and logistics into secure, agile, trusted, and transparent functions. A conceptualized application scenario demonstrates the benefits of blockchain technology in providing provenance and traceability to critical products. Conclusions: In particular, a private or permissioned blockchain is suitable for multi-organizational businesses such as supply chain and logistics. In addition, IoT-blockchain integration, smart contracts, and asset tracking has immense benefits in the future."
2020-08-27,"A Dynamic Multi-Period, Mixed-Integer Linear Programming Model for Cost Minimization of a Three-Echelon, Multi-Site and Multi-Product Construction Supply Chain",10.3390/logistics4030019,"[{'author_name': 'Aspasia Koutsokosta', 'author_slug': 'aspasia-koutsokosta-ee53j6', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Stefanos Katsavounis', 'author_slug': 'stefanos-katsavounis-8gPl9m', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,4,2020,MDPI AG,3,19,"Quantifying the benefits of construction supply chain management through prescriptive models is a challenging and fast-growing research area that still lacks standardized optimization models with full integrative potential. In response to the needs and the peculiarities of the construction industry, this paper proposes an innovative model that merges temporal and project-based supply chains into a sustainable network with repetitive flows, large scope contracts, strategic alliances and economies of scale. It is a dynamic mixed-integer linear programming model for cost minimization of a three-echelon supply chain serving multiple sites with multiple products over a time horizon. Its novelty lies in yielding optimal decisions on network design, product quantities to be purchased and transported, shipments and inventory levels in all echelons under any logistics system in a multi-period, multi-product and multi-project environment with discount schemes and strategic preferences. The model is general enough to be implemented by any general contractor acting as a system integrator but also allows customization with logical constraints. All these features constitute an innovative, versatile and flexible managerial decision making tool. Model implementation is based on a spreadsheet optimization software and is followed by post-solution analysis, sensitivity analysis and multiple parameterized optimizations."
2022-05-26,Impact of Internet of Things (IoT) on Inventory Management: A Literature Survey,10.3390/logistics6020033,"[{'author_name': 'Yasaman Mashayekhy', 'author_slug': 'yasaman-mashayekhy-y9kDvR', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Amir Babaei', 'author_slug': 'amir-babaei-38ALaK', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Xue-Ming Yuan', 'author_slug': 'xue-ming-yuan-9OGdXG', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Anrong Xue', 'author_slug': 'anrong-xue-4Zpxpl', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,6,2022,MDPI AG,2,33,"Background: The advancement of Industry 4.0 technologies has affected every aspect of supply chains. Recently, enterprises have tried to create more value for their businesses by tapping into these new technologies. Warehouses have been one of the most critical sections in a supply chain affected by Industry 4.0 technologies. Methods: By recognizing the role of inventory management in a supply chain and its importance, this paper aims to highlight the impact of IoT technologies on inventory management in supply chains and conducts a comprehensive study to identify the research gap of applying IoT to inventory management. The trend and potential opportunities of applying IoT to inventory management in the Industry 4.0 era are explored by analyzing the literature. Results: Our findings show that the research on this topic is growing in various industries. A broad range of journals is paying particular attention to this topic and publishing more articles in this research direction. Conclusions: Upgrading a supply chain into an integrated supply chain 4.0 is beneficial. Given the changes in fourth-generation technology compared to previous generations, the approach of conventional inventory replenishment policies seems not responsive enough to new technologies and is not able to cope with IoT systems well."
