date,title,doi,authors,journal,short_journal,volume,year,publisher,issue,page,abstract
2023-11-22,Secure Hydrogen Production Analysis and Prediction Based on Blockchain Service Framework for Intelligent Power Management System,10.3390/smartcities6060142,"[{'author_name': 'Harun Jamil', 'author_slug': 'Harun Jamil', 'author_sequence_number': None, 'affiliation': None, 'affiliation_slug': None}]",Smart Cities,Smart Cities,6,2023,MDPI AG,6,3192-3224,"The rapid adoption of hydrogen as an eco-friendly energy source has necessitated the development of intelligent power management systems capable of efficiently utilizing hydrogen resources. However, guaranteeing the security and integrity of hydrogen-related data has become a significant challenge. This paper proposes a pioneering approach to ensure secure hydrogen data analysis by integrating blockchain technology, enhancing trust, transparency, and privacy in handling hydrogen-related information. Combining blockchain with intelligent power management systems makes the efficient utilization of hydrogen resources feasible. Using smart contracts and distributed ledger technology facilitates secure data analysis (SDA), real-time monitoring, prediction, and optimization of hydrogen-based power systems. The effectiveness and performance of the proposed approach are demonstrated through comprehensive case studies and simulations. Notably, our prediction models, including ABiLSTM, ALSTM, and ARNN, consistently delivered high accuracy with MAE values of approximately 0.154, 0.151, and 0.151, respectively, enhancing the security and efficiency of hydrogen consumption forecasts. The blockchain-based solution offers enhanced security, integrity, and privacy for hydrogen data analysis, thus advancing clean and sustainable energy systems. Additionally, the research identifies existing challenges and outlines future directions for further enhancing the proposed system. This study adds to the growing body of research on blockchain applications in the energy sector, specifically on secure hydrogen data analysis and intelligent power management systems."
2024-05-31,The impact of text topic and assumed human vs. AI authorship on competence and quality assessment,10.3389/frai.2024.1412710,"[{'author_name': 'Sebastian Proksch', 'author_slug': 'Sebastian Proksch', 'author_sequence_number': None, 'affiliation': None, 'affiliation_slug': None}]",Frontiers in Artificial Intelligence,Front. Artif. Intell.,7,2024,Frontiers Media SA,,,"BackgroundWhile Large Language Models (LLMs) are considered positively with respect to technological progress and abilities, people are rather opposed to machines making moral decisions. But the circumstances under which algorithm aversion or algorithm appreciation are more likely to occur with respect to LLMs have not yet been sufficiently investigated. Therefore, the aim of this study was to investigate how texts with moral or technological topics, allegedly written either by a human author or by ChatGPT, are perceived.MethodsIn a randomized controlled experiment, n = 164 participants read six texts, three of which had a moral and three a technological topic (predictor text topic). The alleged author of each text was randomly either labeled “ChatGPT” or “human author” (predictor authorship). We captured three dependent variables: assessment of author competence, assessment of content quality, and participants' intention to submit the text in a hypothetical university course (sharing intention). We hypothesized interaction effects, that is, we expected ChatGPT to score lower than alleged human authors for moral topics and higher than alleged human authors for technological topics and vice versa.ResultsWe only found a small interaction effect for perceived author competence, p = 0.004, d = 0.40, but not for the other dependent variables. However, ChatGPT was consistently devalued compared to alleged human authors across all dependent variables: there were main effects of authorship for assessment of the author competence, p &amp;lt; 0.001, d = 0.95; for assessment of content quality, p &amp;lt; 0.001, d = 0.39; as well as for sharing intention, p &amp;lt; 0.001, d = 0.57. There was also a small main effect of text topic on the assessment of text quality, p = 0.002, d = 0.35.ConclusionThese results are more in line with previous findings on algorithm aversion than with algorithm appreciation. We discuss the implications of these findings for the acceptance of the use of LLMs for text composition."
2023-11-16,Guiding principles and proposed classification system for the responsible adoption of artificial intelligence in scientific writing in medicine,10.3389/frai.2023.1283353,"[{'author_name': 'Brett N. Hryciw', 'author_slug': 'Brett N. Hryciw', 'author_sequence_number': None, 'affiliation': None, 'affiliation_slug': None}]",Frontiers in Artificial Intelligence,Front. Artif. Intell.,6,2023,Frontiers Media SA,,,"The integration of large language models (LLMs) and artificial intelligence (AI) into scientific writing, especially in medical literature, presents both unprecedented opportunities and inherent challenges. This manuscript evaluates the transformative potential of LLMs for the synthesis of information, linguistic enhancements, and global knowledge dissemination. At the same time, it raises concerns about unintentional plagiarism, the risk of misinformation, data biases, and an over-reliance on AI. To address these, we propose governing principles for AI adoption that ensure integrity, transparency, validity, and accountability. Additionally, guidelines for reporting AI involvement in manuscript development are delineated, and a classification system to specify the level of AI assistance is introduced. This approach uniquely addresses the challenges of AI in scientific writing, emphasizing transparency in authorship, qualification of AI involvement, and ethical considerations. Concerns regarding access equity, potential biases in AI-generated content, authorship dynamics, and accountability are also explored, emphasizing the human author’s continued responsibility. Recommendations are made for fostering collaboration between AI developers, researchers, and journal editors and for emphasizing the importance of AI’s responsible use in academic writing. Regular evaluations of AI’s impact on the quality and biases of medical manuscripts are also advocated. As we navigate the expanding realm of AI in scientific discourse, it is crucial to maintain the human element of creativity, ethics, and oversight, ensuring that the integrity of scientific literature remains uncompromised."
2021-09-16,Optimal Planning of Electrical Appliance of Residential Units in a Smart Home Network Using Cloud Services,10.3390/smartcities4030063,"[{'author_name': 'Morteza Azimi Nasab', 'author_slug': 'morteza-azimi-nasab-8gXdDO', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Mohammad Zand', 'author_slug': 'mohammad-zand-Qen2Ax', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Mohsen Eskandari', 'author_slug': 'mohsen-eskandari-68xRgV', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Sanjeevikumar Padmanaban', 'author_slug': 'sanjeevikumar-padmanaban-keENG3', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Pierluigi Siano', 'author_slug': 'pierluigi-siano-P1lRR', 'author_sequence_number': '5', 'affiliation': None, 'affiliation_slug': None}]",Smart Cities,Smart Cities,4,2021,MDPI AG,3,1173-1195,"One of the important aspects of realizing smart cities is developing smart homes/buildings and, from the energy perspective, designing and implementing an efficient smart home area energy management system (HAEMS) is vital. To be effective, the HAEMS should include various electrical appliances as well as local distributed/renewable energy resources and energy storage systems, with the whole system as a microgrid. However, the collecting and processing of the data associated with these appliances/resources are challenging in terms of the required sensors/communication infrastructure and computational burden. Thanks to the internet-of-things and cloud computing technologies, the physical requirements for handling the data have been provided; however, they demand suitable optimization/management schemes. In this article, a HAEMS is developed using cloud services to increase the accuracy and speed of the data processing. A management protocol is proposed that provides an optimal schedule for a day-ahead operation of the electrical equipment of smart residential homes under welfare indicators. The proposed system comprises three layers: (1) sensors associated with the home appliances and generation/storage units, (2) local fog nodes, and (3) a cloud where the information is processed bilaterally with HAEMS and the hourly optimal operation of appliances/generation/storage units is planned. The neural network and genetic algorithm (GA) are used as part of the HAEMS program. The neural network is used to predict the amount of workload corresponding to users’ requests. Improving the load factor and the economic efficiency are considered as the objective function that is optimized using GA. Numerical studies are performed in the MATLAB platform and the results are compared with a conventional method."
2024-06-17,Building Trust in Conversational AI: A Review and Solution Architecture Using Large Language Models and Knowledge Graphs,10.3390/bdcc8060070,"[{'author_name': 'Ahtsham Zafar', 'author_slug': 'Ahtsham Zafar', 'author_sequence_number': None, 'affiliation': None, 'affiliation_slug': None}]",Big Data and Cognitive Computing,BDCC,8,2024,MDPI AG,6,70,"Conversational AI systems have emerged as key enablers of human-like interactions across diverse sectors. Nevertheless, the balance between linguistic nuance and factual accuracy has proven elusive. In this paper, we first introduce LLMXplorer, a comprehensive tool that provides an in-depth review of over 205 large language models (LLMs), elucidating their practical implications, ranging from social and ethical to regulatory, as well as their applicability across industries. Building on this foundation, we propose a novel functional architecture that seamlessly integrates the structured dynamics of knowledge graphs with the linguistic capabilities of LLMs. Validated using real-world AI news data, our architecture adeptly blends linguistic sophistication with factual rigor and further strengthens data security through role-based access control. This research provides insights into the evolving landscape of conversational AI, emphasizing the imperative for systems that are efficient, transparent, and trustworthy."
2022-10-08,Combining Sociocultural Intelligence with Artificial Intelligence to Increase Organizational Cyber Security Provision through Enhanced Resilience,10.3390/bdcc6040110,"[{'author_name': 'Peter R.J. Trim', 'author_slug': 'peter-r-j-trim-pnvK2x', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Yang‐Im Lee', 'author_slug': 'yang-im-lee-38jkJb', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}]",Big Data and Cognitive Computing,BDCC,6,2022,MDPI AG,4,110,"Although artificial intelligence (AI) and machine learning (ML) can be deployed to improve cyber security management, not all managers understand the different types of AI/ML and how they are to be deployed alongside the benefits associated with sociocultural intelligence. The aim of this paper was to provide a context within which managers can better appreciate the role that sociocultural intelligence plays so that they can better utilize AI/ML to facilitate cyber threat intelligence (CTI). We focused our attention on explaining how different approaches to intelligence (i.e., the intelligence cycle (IC) and the critical thinking process (CTP)) can be combined and linked with cyber threat intelligence (CTI) so that AI/ML is used effectively. A small group interview was undertaken with five senior security managers based in a range of companies, all of whom had extensive security knowledge and industry experience. The findings suggest that organizational learning, transformational leadership, organizational restructuring, crisis management, and corporate intelligence are fundamental components of threat intelligence and provide a basis upon which a cyber threat intelligence cycle process (CTICP) can be developed to aid the resilience building process. The benefit of this is to increase organizational resilience by more firmly integrating the intelligence activities of the business so that a proactive approach to cyber security management is achieved."
2023-09-13,Transformative Procurement Trends: Integrating Industry 4.0 Technologies for Enhanced Procurement Processes,10.3390/logistics7030063,"[{'author_name': 'Areej Althabatah', 'author_slug': 'Areej Althabatah', 'author_sequence_number': None, 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,7,2023,MDPI AG,3,63,"Background: the advent of Industry 4.0 (I4.0) innovations has revolutionized supply chain management through technologies like the Internet of Things (IoT) and Artificial Intelligence (AI) integrated into procurement processes. Methods: this study addresses a critical knowledge gap by conducting a comprehensive review of 111 papers sourced from the Scopus database. These papers are classified into seven sub-themes encompassing I4.0 or procurement 4.0 (P4.0), big data, IoT, additive manufacturing, blockchain, e-procurement, and AI. Results: the investigation reveals that I4.0 technologies, particularly e-procurement and blockchain, have garnered substantial attention. Such technologies offer diverse value propositions, encompassing streamlined supplier evaluation, lead time reduction, cost optimization, and enhanced data security. Conclusion: the paper underscores pivotal trends and insights for the evolution of Procurement 4.0, illuminating a path toward more efficient supply chain management."
2021-08-25,Transparency in Global Agribusiness: Transforming Brazil’s Soybean Supply Chain Based on Companies’ Accountability,10.3390/logistics5030058,"[{'author_name': 'Gabriel Medina', 'author_slug': 'gabriel-medina-W89z3n', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Karim Marini Thomé', 'author_slug': 'karim-marini-thome-6MgZ49', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,5,2021,MDPI AG,3,58,"Background: Although agri-food supply chains have become fundamental for food security throughout the world, some are associated with negative environmental and socioeconomic impacts. This study explores the possibilities of transforming the governance in Brazil’s soybean supply chain based on stakeholders’ accountability. Methods: We used secondary data from companies’ reports and statistical yearbooks to identify key stakeholders in the soybean supply chain as well as to explore trade-offs between reducing farming expansion into new agricultural frontiers and increasing investments in agro-industrial sectors. Results: The results reveal that at the global level, multinational corporations along with domestic groups should be held accountable for improving the governance of the soybean supply chain in Brazil since foreign multinationals control 65.4% of it. At the domestic level, losses in Brazil’s farming sector can either be offset by an 11% or 5.2% market share increase in the trading segment or in the whole supply chain, respectively, since Brazilian groups control 93.4% of the farming sector but only 7.1% of the agro-industrial sectors. Conclusions: Global accountability and domestic trade-offs are fundamental for transforming governance in global agri-food supply chains. They serve as a means for overcoming the current strategy of expansion into new farming frontiers."
2022-12-22,Structuring ontologies from natural language for collaborative scenario modeling in agri-food systems,10.3389/frai.2022.1056989,"[{'author_name': 'Romy Lynn Chaib', 'author_slug': 'romy-lynn-chaib-yENMR', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Catherine Macombe', 'author_slug': 'catherine-macombe-8g8MKG', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Rallou Thomopoulos', 'author_slug': 'rallou-thomopoulos-M2y6OE', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}]",Frontiers in Artificial Intelligence,Front. Artif. Intell.,5,2022,Frontiers Media SA,,,"Prospective studies require discussing and collaborating with the stakeholders to create scenarios of the possible evolution of the studied value-chain. However, stakeholders do not always use the same words when referring to one idea. Constructing an ontology and homogenizing vocabularies is thus crucial to identify key variables, which serve in the construction of the needed scenarios. Nevertheless, it is a very complex and time-consuming task. In this paper we present the method we used to manually build ontologies adapted to the needs of two complementary system-analysis models (namely the “Godet” and the “MyChoice” models), starting from interviews of the agri-food system's stakeholders. The objective of the paper is to explore whether and how prospective studies may have to gain from complementing the methodologies used (here Godet) with formal approaches from other disciplines, such as knowledge engineering (here MyChoice), which is usually not the case currently."
2023-06-12,Analyzing the Implementation of Digital Twins in the Agri-Food Supply Chain,10.3390/logistics7020033,"[{'author_name': 'Tsega Y. Melesse', 'author_slug': 'tsega-y-melesse-9DYJJr', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Chiara Franciosi', 'author_slug': 'chiara-franciosi-vyxZM4', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Valentina Di Pasquale', 'author_slug': 'valentina-di-pasquale-M23DNX', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Stefano Riemma', 'author_slug': 'stefano-riemma-68xnlM', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,7,2023,MDPI AG,2,33,"Background: Digital twins have the potential to significantly improve the efficiency and sustainability of the agri-food supply chain by providing visibility, reducing bottlenecks, planning for contingencies, and improving existing processes and resources. Additionally, they can add value to businesses by lowering costs and boosting customer satisfaction. This study is aimed at responding to common scientific questions on the application of digital twins in the agri-food supply chain, focusing on the benefits, types, integration levels, key elements, implementation steps, and challenges. Methods: This article conducts a systematic literature review of recent works on agri-food supply chain digital twins, using a list of peer-reviewed studies to analyze concepts using precise and well-defined criteria. Thus, 50 papers were selected based on inclusion and exclusion criteria, and descriptive and content-wise analysis was conducted to answer the research questions. Conclusions: The implementation of digital twins has shown promising advancements in addressing global challenges in the agri-food supply chain. Despite encouraging signs of progress in the sector, the real-world application of this solution is still in its early stages. This article intends to provide firms, experts, and researchers with insights into future research directions, implications, and challenges on the topic."
2021-07-02,On Blockchain Integration with Supply Chain: Overview on Data Transparency,10.3390/logistics5030046,"[{'author_name': 'Houssein Hellani', 'author_slug': 'houssein-hellani-LAemZm', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Layth Sliman', 'author_slug': 'layth-sliman-ayzmX1', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Abed Ellatif Samhat', 'author_slug': 'abed-ellatif-samhat-y8N3bW', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Ernesto Expósito', 'author_slug': 'ernesto-exposito-XxPbYE', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,5,2021,MDPI AG,3,46,"Data transparency is essential in the modern supply chain to improve trust and boost collaboration among partners. In this context, Blockchain is a promising technology to provide full transparency across the entire supply chain. However, Blockchain was originally designed to provide full transparency and uncontrolled data access. This leads many market actors to avoid Blockchain as they fear for their confidentiality. In this paper, we highlight the requirements and challenges of supply chain transparency. We then investigate a set of supply chain projects that tackle data transparency issues by utilizing Blockchain in their core platform in different manners. Furthermore, we analyze the projects’ techniques and the tools utilized to customize transparency. As a result of the projects’ analyses, we identified that further enhancements are needed to set a balance between the data transparency and process opacity required by different partners, to ensure the confidentiality of their processes and to control access to sensitive data."
2022-02-08,Influence of Blockchain Technology in Manufacturing Supply Chain and Logistics,10.3390/logistics6010015,"[{'author_name': 'Abirami Raja Santhi', 'author_slug': 'abirami-raja-santhi-yZd0WM', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Padmakumar Muthuswamy', 'author_slug': 'padmakumar-muthuswamy-DxKa6Y', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}]",Logistics,Logistics,6,2022,MDPI AG,1,15,"Background: Blockchain is a digitally managed, distributed, and decentralized ledger used to record transactions in an immutable format. Its characteristics in providing trust, transparency, and traceability make it attractive for applications where transactions are involved. Originally intended to support financial transactions, the technology has gained attention even in non-financial sectors such as health care, manufacturing, retail, and government services. Methods: For centuries, the various functions of manufacturing industries have worked based on the relationship and trust that they have with their upstream and downstream stakeholders. In addition, as the conventional factories are growing into giant gigafactories, the participation of several intermediaries further complicates the supply chain and logistics operations. Hence, the article aims to provide a comprehensive overview of the role of blockchain technology in addressing supply chain and logistics-related challenges by analyzing, organizing, and reviewing the literature. Results: The study shows that blockchain technology can transform the supply chain and logistics into secure, agile, trusted, and transparent functions. A conceptualized application scenario demonstrates the benefits of blockchain technology in providing provenance and traceability to critical products. Conclusions: In particular, a private or permissioned blockchain is suitable for multi-organizational businesses such as supply chain and logistics. In addition, IoT-blockchain integration, smart contracts, and asset tracking has immense benefits in the future."
2021-12-10,Learning Optimal Decision Sets and Lists with SAT,10.1613/jair.1.12719,"[{'author_name': 'Ji Yu', 'author_slug': 'ji-yu-OMXGVO', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Alexey Ignatiev', 'author_slug': 'alexey-ignatiev-VKaKZE', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Peter J. Stuckey', 'author_slug': 'peter-j-stuckey-QejV58', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Pierre Le Bodic', 'author_slug': 'pierre-le-bodic-LeJ14m', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}]",Journal of Artificial Intelligence Research,jair,72,2021,AI Access Foundation,,1251-1279,"Decision sets and decision lists are two of the most easily explainable machine learning models. Given the renewed emphasis on explainable machine learning decisions, both of these machine learning models are becoming increasingly attractive, as they combine small size and clear explainability. In this paper, we define size as the total number of literals in the SAT encoding of these rule-based models as opposed to earlier work that concentrates on the number of rules. In this paper, we develop approaches to computing minimum-size “perfect” decision sets and decision lists, which are perfectly accurate on the training data, and minimal in size, making use of modern SAT solving technology. We also provide a new method for determining optimal sparse alternatives, which trade off size and accuracy. The experiments in this paper demonstrate that the optimal decision sets computed by the SAT-based approach are comparable with the best heuristic methods, but much more succinct, and thus, more explainable. We contrast the size and test accuracy of optimal decisions lists versus optimal decision sets, as well as other state-of-the-art methods for determining optimal decision lists. Finally, we examine the size of average explanations generated by decision sets and decision lists."
2023-03-08,Painting the Black Box White: Experimental Findings from Applying XAI to an ECG Reading Setting,10.3390/make5010017,"[{'author_name': 'Federico Cabitza', 'author_slug': 'federico-cabitza-lZ9YNa', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Andrea Campagner', 'author_slug': 'andrea-campagner-JWWnrG', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Chiara Natali', 'author_slug': 'chiara-natali-wmZrge', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Enea Parimbelli', 'author_slug': 'enea-parimbelli-NlbAmP', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Luca Ronzio', 'author_slug': 'luca-ronzio-PD4M2L', 'author_sequence_number': '5', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Matteo Cameli', 'author_slug': 'matteo-cameli-A3y2zQ', 'author_sequence_number': '6', 'affiliation': None, 'affiliation_slug': None}]",Machine Learning and Knowledge Extraction,MAKE,5,2023,MDPI AG,1,269-286,"The emergence of black-box, subsymbolic, and statistical AI systems has motivated a rapid increase in the interest regarding explainable AI (XAI), which encompasses both inherently explainable techniques, as well as approaches to make black-box AI systems explainable to human decision makers. Rather than always making black boxes transparent, these approaches are at risk of painting the black boxes white, thus failing to provide a level of transparency that would increase the system’s usability and comprehensibility, or even at risk of generating new errors (i.e., white-box paradox). To address these usability-related issues, in this work we focus on the cognitive dimension of users’ perception of explanations and XAI systems. We investigated these perceptions in light of their relationship with users’ characteristics (e.g., expertise) through a questionnaire-based user study involved 44 cardiology residents and specialists in an AI-supported ECG reading task. Our results point to the relevance and correlation of the dimensions of trust, perceived quality of explanations, and tendency to defer the decision process to automation (i.e., technology dominance). This contribution calls for the evaluation of AI-based support systems from a human–AI interaction-oriented perspective, laying the ground for further investigation of XAI and its effects on decision making and user experience."
2021-11-03,Fibrosis-Net: A Tailored Deep Convolutional Neural Network Design for Prediction of Pulmonary Fibrosis Progression From Chest CT Images,10.3389/frai.2021.764047,"[{'author_name': 'Alexander Wong', 'author_slug': 'alexander-wong-J1M4G6', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Jack Lu', 'author_slug': 'jack-lu-jQL9dj', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Adam L. Dorfman', 'author_slug': 'adam-l-dorfman-mORg42', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Paul McInnis', 'author_slug': 'paul-mcinnis-86zz5O', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Mahmoud Famouri', 'author_slug': 'mahmoud-famouri-QmeA5J', 'author_sequence_number': '5', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Daniel Manary', 'author_slug': 'daniel-manary-rJ4xy4', 'author_sequence_number': '6', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'James Ren Hou Lee', 'author_slug': 'james-ren-hou-lee-3M58yO', 'author_sequence_number': '7', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Michael Lynch', 'author_slug': 'michael-lynch-r6WjJ4', 'author_sequence_number': '8', 'affiliation': None, 'affiliation_slug': None}]",Frontiers in Artificial Intelligence,Front. Artif. Intell.,4,2021,Frontiers Media SA,,,"Pulmonary fibrosis is a devastating chronic lung disease that causes irreparable lung tissue scarring and damage, resulting in progressive loss in lung capacity and has no known cure. A critical step in the treatment and management of pulmonary fibrosis is the assessment of lung function decline, with computed tomography (CT) imaging being a particularly effective method for determining the extent of lung damage caused by pulmonary fibrosis. Motivated by this, we introduce Fibrosis-Net, a deep convolutional neural network design tailored for the prediction of pulmonary fibrosis progression from chest CT images. More specifically, machine-driven design exploration was leveraged to determine a strong architectural design for CT lung analysis, upon which we build a customized network design tailored for predicting forced vital capacity (FVC) based on a patient’s CT scan, initial spirometry measurement, and clinical metadata. Finally, we leverage an explainability-driven performance validation strategy to study the decision-making behavior of Fibrosis-Net as to verify that predictions are based on relevant visual indicators in CT images. Experiments using a patient cohort from the OSIC Pulmonary Fibrosis Progression Challenge showed that the proposed Fibrosis-Net is able to achieve a significantly higher modified Laplace Log Likelihood score than the winning solutions on the challenge. Furthermore, explainability-driven performance validation demonstrated that the proposed Fibrosis-Net exhibits correct decision-making behavior by leveraging clinically-relevant visual indicators in CT images when making predictions on pulmonary fibrosis progress. Fibrosis-Net is able to achieve a significantly higher modified Laplace Log Likelihood score than the winning solutions on the OSIC Pulmonary Fibrosis Progression Challenge, and has been shown to exhibit correct decision-making behavior when making predictions. Fibrosis-Net is available to the general public in an open-source and open access manner as part of the OpenMedAI initiative. While Fibrosis-Net is not yet a production-ready clinical assessment solution, we hope that its release will encourage researchers, clinicians, and citizen data scientists alike to leverage and build upon it."
2023-12-08,Safer not to know? Shaping liability law and policy to incentivize adoption of predictive AI technologies in the food system,10.3389/frai.2023.1298604,"[{'author_name': 'Carrie S. Alexander', 'author_slug': 'Carrie S. Alexander', 'author_sequence_number': None, 'affiliation': None, 'affiliation_slug': None}]",Frontiers in Artificial Intelligence,Front. Artif. Intell.,6,2023,Frontiers Media SA,,,"Governments, researchers, and developers emphasize creating “trustworthy AI,” defined as AI that prevents bias, ensures data privacy, and generates reliable results that perform as expected. However, in some cases problems arise not when AI is not trustworthy, technologically, but when it is. This article focuses on such problems in the food system. AI technologies facilitate the generation of masses of data that may illuminate existing food-safety and employee-safety risks. These systems may collect incidental data that could be used, or may be designed specifically, to assess and manage risks. The predictions and knowledge generated by these data and technologies may increase company liability and expense, and discourage adoption of these predictive technologies. Such problems may extend beyond the food system to other industries. Based on interviews and literature, this article discusses vulnerabilities to liability and obstacles to technology adoption that arise, arguing that “trustworthy AI” cannot be achieved through technology alone, but requires social, cultural, political, as well as technical cooperation. Implications for law and further research are also discussed."
2022-02-10,Governing Ethical AI Transformation: A Case Study of AuroraAI,10.3389/frai.2022.836557,"[{'author_name': 'Jaana Leikas', 'author_slug': 'jaana-leikas-mvEV4Y', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Aditya Johri', 'author_slug': 'aditya-johri-9OQLDb', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Marko Latvanen', 'author_slug': 'marko-latvanen-P0rw0R', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Nina Wessberg', 'author_slug': 'nina-wessberg-y84XnW', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Antti Hahto', 'author_slug': 'antti-hahto-PvxxgL', 'author_sequence_number': '5', 'affiliation': None, 'affiliation_slug': None}]",Frontiers in Artificial Intelligence,Front. Artif. Intell.,5,2022,Frontiers Media SA,,,"How can the public sector use AI ethically and responsibly for the benefit of people? The sustainable development and deployment of artificial intelligence (AI) in the public sector requires dialogue and deliberation between developers, decision makers, deployers, end users, and the public. This paper contributes to the debate on how to develop persuasive government approaches for steering the development and use of AI. We examine the ethical issues and the role of the public in the debate on developing public sector governance of socially and democratically sustainable and technology-intensive societies. To concretize this discussion, we study the co-development of a Finnish national AI program AuroraAI, which aims to provide citizens with tailored and timely services for different life situations, utilizing AI. With the help of this case study, we investigate the challenges posed by the development and use of AI in the service of public administration. We draw particular attention to the efforts made by the AuroraAI Ethics Board in deliberating the AuroraAI solution options and working toward a sustainable and inclusive AI society."
2023-03-08,Painting the Black Box White: Experimental Findings from Applying XAI to an ECG Reading Setting,10.3390/make5010017,"[{'author_name': 'Federico Cabitza', 'author_slug': 'federico-cabitza-lZ9YNa', 'author_sequence_number': '1', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Andrea Campagner', 'author_slug': 'andrea-campagner-JWWnrG', 'author_sequence_number': '2', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Chiara Natali', 'author_slug': 'chiara-natali-wmZrge', 'author_sequence_number': '3', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Enea Parimbelli', 'author_slug': 'enea-parimbelli-NlbAmP', 'author_sequence_number': '4', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Luca Ronzio', 'author_slug': 'luca-ronzio-PD4M2L', 'author_sequence_number': '5', 'affiliation': None, 'affiliation_slug': None}, {'author_name': 'Matteo Cameli', 'author_slug': 'matteo-cameli-A3y2zQ', 'author_sequence_number': '6', 'affiliation': None, 'affiliation_slug': None}]",Machine Learning and Knowledge Extraction,MAKE,5,2023,MDPI AG,1,269-286,"The emergence of black-box, subsymbolic, and statistical AI systems has motivated a rapid increase in the interest regarding explainable AI (XAI), which encompasses both inherently explainable techniques, as well as approaches to make black-box AI systems explainable to human decision makers. Rather than always making black boxes transparent, these approaches are at risk of painting the black boxes white, thus failing to provide a level of transparency that would increase the system’s usability and comprehensibility, or even at risk of generating new errors (i.e., white-box paradox). To address these usability-related issues, in this work we focus on the cognitive dimension of users’ perception of explanations and XAI systems. We investigated these perceptions in light of their relationship with users’ characteristics (e.g., expertise) through a questionnaire-based user study involved 44 cardiology residents and specialists in an AI-supported ECG reading task. Our results point to the relevance and correlation of the dimensions of trust, perceived quality of explanations, and tendency to defer the decision process to automation (i.e., technology dominance). This contribution calls for the evaluation of AI-based support systems from a human–AI interaction-oriented perspective, laying the ground for further investigation of XAI and its effects on decision making and user experience."
