openalex_id,title,publication_year,cited_by_count,doi,venue,authors,abstract,keywords,search_query,collection_timestamp
https://openalex.org/W4410412986,Optimisation of processes of logistics companies in tender placement of orders,2025,0,https://doi.org/10.26425/1816-4277-2025-3-163-170,Vestnik Universiteta,['E. L. Tcai'],"The article considers the problem of the occurrence of implicit costs for logistics companies during the tender placement of orders using the example of courier services. All actions of the logistics companies are presented in the form of diagrams of processes and decomposed subprocesses using the tools of the process approach, namely, grapho-analytical methods. Thus, discrete event processes are displayed in the IDEF0 (Integrated Definition) notation. An analysis of subprocesses is conducted and a cost concentration zone with signs of implication is identified. The negative impact of the implication on the usefulness for logistics companies of participating in the tender placement of orders is determined. In the article, implicit costs are understood as transaction and opportunity costs that arise during the implementation of the tender process of placing an order of logistics companies on electronic platforms. The work also analyses patterns and dynamics of these two type of costs when economic agents and counterparties enter into relationships. At the same time, it is necessary to fulfill the tasks of preserving the reputation of the customer agent, reducing the risk of losing the supplier agent, and concluding a contract on favourable terms. To solve the objectives set in the article, theoretical aspects based on new trends in understanding the fundamentals of institutional economics are used.","['Tender offer', 'Business', 'Operations management', 'Process management', 'Manufacturing engineering']",agent logistics,2025-06-05T11:17:56.657389
https://openalex.org/W4409151248,Research on efficient relief logistics planning under massive natural disasters,2025,0,https://doi.org/10.1038/s41598-025-91024-w,Scientific Reports,"['Sumin Han', 'Hanil Jeong']","The frequency and intensity of massive natural disasters are increasing significantly with climate change. In response, the need and interest in disaster response systems are increasing. One of the disaster response's most important activities is delivering relief resources. This process has distinct characteristics from the general logistics environment, such as uncertainty in information transmission and the importance of deadlines. To enhance the efficiency of this process, a new distributed emergency logistics system is proposed by focusing on emergency logistics for the delivery of relief resources. In the proposed system, to overcome the uncertainty in information transmission, the distributed agent architecture which is applied to facility management and vehicle planning is adopted. In this system, each vehicle as an agent and facility gathers up-to-date information and generates its plan; then, the generated plans are coordinated through communication between vehicles. The proposed algorithm was evaluated through simulation experiments based on the Korean urban environment.","['Natural disaster', 'Natural (archaeology)', 'Disaster planning', 'Computer science', 'Operations research', 'Business']",agent logistics,2025-06-05T11:17:56.657472
https://openalex.org/W4410830332,"""Solving the Traveling Salesman Problem with Drones Using Proximal Policy Optimization and Deep Reinforcement Learning""",2025,0,https://doi.org/10.52783/jisem.v10i48s.10105,Journal of Information Systems Engineering & Management,['Ali Abdul Razzaq Taresh'],"The increasing demand for scalable and efficient last-mile delivery has prompted the integration of drones with trucks in hybrid logistics systems. While reinforcement learning (RL) methods have shown promise in addressing the Traveling Salesman Problem with Drones (TSP-D), most approaches focus on single truck-drone coordination, limiting their real-world applicability. This paper introduces a novel multi-agent reinforcement learning (MARL) framework based on Proximal Policy Optimization (PPO) to address a multi-truck multi-drone TSP-D scenario. Each agent (truck or drone) learns a decentralized policy with a shared global reward, enabling real-time, cooperative route planning. An enhanced state representation captures vehicle positions, battery constraints, and inter-agent interactions. The actor-critic network employs deep residual layers and agent identity encoding to support dynamic adaptation and coordination. A Dijkstra-based module ensures drone reachability under energy constraints, while a task allocation mechanism balances delivery loads and prevents conflicts. Experiments on synthetic and real-world-inspired datasets demonstrate the proposed model’s superiority over single-agent PPO and classical metaheuristics in terms of delivery time, energy efficiency, and scalability. As the number of agents and delivery nodes grows, the system maintains high performance, demonstrating strong potential for real-time autonomous logistics in urban environments.","['Travelling salesman problem', 'Reinforcement learning', 'Drone', 'Artificial intelligence', 'Computer science', 'Mathematical optimization', 'Reinforcement', '2-opt']",agent logistics,2025-06-05T11:17:56.657553
https://openalex.org/W4405970430,Towards Automated Physical Internet System: Simulations of Two Privacy-Protecting Routing Protocols,2025,0,https://doi.org/10.2139/ssrn.5079472,,"['S. K. Sun', 'Vitor Lemos', 'Cathy Macharis', 'Koen Mommens']","The Physical Internet (PI) is an innovative logistics framework designed to improve the efficiency and sustainability of logistics systems through extensive collaboration. In this paper, we introduce two decentralised routing protocols in PI, focusing on their performance and impact on privacy by minimising data sharing. We use Agent-Based Modelling (ABM) and Monte Carlo (MC) simulations to evaluate the effectiveness of the protocols in optimising route quality, monetary costs and external costs in a realistic business setup at the Belgian scale. In addition, a sensitivity analysis was performed to assess the impact of response delays in a logistics network. We find that at our problem scale, trucks are the preferred mode when only monetary costs are considered. Our findings also illustrate the significant impact of response delays on the efficiency of route planning and the need for automation in improving the reliability of PI systems. We further suggest that trust issues should be one of the primary focuses for the current stage of PI research.","['Computer science', 'The Internet', 'Reliability (semiconductor)', 'Truck', 'Routing (electronic design automation)', 'Automation', 'Quality (philosophy)', 'Sustainability', 'Scale (ratio)', 'Supply chain']",agent logistics,2025-06-05T11:17:56.657658
https://openalex.org/W4407638346,Simulation Models for Reverse Logistics Decisions: Insights from a Case Study of Diesel Particulate Filter Remanufacturing,2025,0,https://doi.org/10.55845/ewrv7492,Circular Economy,"['Michael Lieder', 'Thordis Tryggvadottir', 'Farazee M.A. Asif']","Remanufacturing is vital in circular business models, offering a sustainable way to restore products and reduce resource consumption. In the automotive industry, remanufactured parts are commonly used as spare parts, although their volumes in the market remains limited compared to new spare parts. One main challenge in increasing adoption of remanufacturing is that economic and environmental effects of reverse logistics operations are unknown. This research develops a simulation-based decision support tool for assessing reverse logistics operations in the automotive aftermarket, evaluating the economic and environmental impact of remanufactured versus newly produced spare parts. Using a combination of agent-based and discrete event methods, the simulation analyzes the effectiveness of Scania’s reverse logistics network using diesel particulate filter as case study. The findings demonstrate remanufacturing advantages in cost (-82%), carbon footprint emissions (-92%), and virgin material savings (-99%) over new production, therefore supporting the integration of remanufactured parts into circular business models.","['Remanufacturing', 'Reverse logistics', 'Particulates', 'Diesel particulate filter', 'Diesel fuel', 'Filter (signal processing)', 'Business', 'Environmental science', 'Computer science', 'Process engineering']",agent logistics,2025-06-05T11:17:56.657728
https://openalex.org/W4410497755,Building green logistics: identifying and evaluating the key sustainable factor for an eco-warehouse,2025,0,https://doi.org/10.1108/ijlm-10-2024-0682,The International Journal of Logistics Management,"['Martina Baglio', 'Martina Farioli', 'Fabrizio Dallari']","Purpose The logistics sector significantly contributes to greenhouse gas emissions, with warehousing activities responsible for 13% of the sector’s emissions. Despite the growing focus on sustainability, limited research explicitly addresses green warehouses and their environmental impact. This study aims to fill this gap by identifying key factors for creating a green warehouse and developing an innovative rating model. Design/methodology/approach Focusing on the Italian logistics real estate sector, which is experiencing growth in both contract logistics and real estate, this research identifies 22 key sustainability factors. These factors are validated using the Delphi methodology, involving 22 experts selected from real estate agents, property developers, investors, 3PLs and academics. Then, the model was applied to a sample of 35 warehouses, providing an initial sustainability assessment. Findings The results reveal significant variability in the importance assigned to sustainable practices for warehouses. The study also highlights specific sustainability factors frequently overlooked in the literature, underscoring the limitations of traditional green certifications not specifically tailored to warehousing. Originality/value This research proposes a novel rating model designed to meet the sustainability needs of warehouses, distinguishing it from existing certifications that lack warehouse-specific criteria. From an academic perspective, it fills gaps in knowledge about the sustainability of logistics real estate, while from a business perspective, it provides a practical tool for logistics managers to assess and prioritise sustainability investments. This focused framework enables warehouse operators to make more informed decisions in line with evolving market demands for sustainable practices.","['Warehouse', 'Green logistics', 'Business', 'Key (lock)', 'Environmental economics', 'Operations management', 'Process management', 'Computer science']",agent logistics,2025-06-05T11:17:56.657798
https://openalex.org/W4407174738,Develop AI Agents for System Engineering in Factorio,2025,0,https://doi.org/10.48550/arxiv.2502.01492,arXiv (Cornell University),['Neel Kant'],"Continuing advances in frontier model research are paving the way for widespread deployment of AI agents. Meanwhile, global interest in building large, complex systems in software, manufacturing, energy and logistics has never been greater. Although AI driven system engineering holds tremendous promise, the static benchmarks dominating agent evaluations today fail to capture the crucial skills required for implementing dynamic systems, such as managing uncertain trade-offs and ensuring proactive adaptability. This position paper advocates for training and evaluating AI agents' system engineering abilities through automation-oriented sandbox games-particularly Factorio. By directing research efforts in this direction, we can equip AI agents with the specialized reasoning and long-horizon planning necessary to design, maintain, and optimize tomorrow's most demanding engineering projects.",['Computer science'],agent logistics,2025-06-05T11:17:56.657898
https://openalex.org/W4406569301,AVALIAÇÃO DA RESPONSABILIDADE COMPARTILHADA E DO PROCESSO DE LOGÍSTICA REVERSA EM UMA LOJA DE ASSISTÊNCIA TÉCNICA DE COMPUTADORES NO MUNICÍPIO DE ALTAMIRA – PA,2025,0,https://doi.org/10.69849/revistaft/fa10202501182207,Revista fisio&terapia.,"['Joaquim M. Vieira', 'Gustavo Moura de Oliveira', 'José Antônio de Castro Silva']","Computers are electro-electronic devices widely used in today's society. Technological advancements result in these computerized devices becoming obsolete within a short period, prompting constant product replacement and, consequently, a growing issue of disposal. Inadequate disposal of Waste Electrical and Electronic Equipment (WEEE), including computers, laptops, and components, leads to negative impacts on the environment and human health. In this study, we assess the reverse logistics of computer and component waste in the municipality of Altamira-Pará, considering the shared responsibility among involved stakeholders, as established by the 2010 Law 12,305, which institutes the National Solid Waste Policy. The study adopts an exploratory and descriptive approach, collecting data through questionnaires and semi-structured interviews with users, IT technicians, and merchants. The results are derived from targeted questionnaires aimed at the primary audience: users/general public and IT technicians located in Altamira-PA. It becomes evident that these agents lack awareness of their involvement in computer reverse logistics. During semi-structured interviews with the manager of the technical assistance department and employees of an IT store, it is observed that there is a lack of incentives from the government to implement an adequate reverse logistics system for WEEEs. Sustainability indicators are employed to evaluate the WEEE management process of the studied store, confirming the influence of shared responsibility in waste management. Therefore, it is crucial to propose improvements in the reverse logistics system in the municipality.",['Humanities'],agent logistics,2025-06-05T11:17:56.657969
https://openalex.org/W4408216434,The Role of Aviation Transport Infrastructure in the Air Freight Logistics Service Chain: A Case Study in Vietnam,2025,0,https://doi.org/10.18517/ijaseit.15.1.12013,International Journal on Advanced Science Engineering and Information Technology,"['Ngo Duc Phuoc', 'Quang Hai Nguyen', 'Tran Quang Phu', 'Nguyen Thi Van', 'Pham Cong Doan', 'Duong Minh Thai']","In recent years, the aviation sector has been strongly developing in all cities of Vietnam. However, the government management and infrastructure seem not to satisfy the growth of aviation transport, showing that proper policies are needed to boost the aviation sector's development. This study evaluates the role of government management and aviation transport infrastructure in the air freight logistics service chain, with an empirical investigation conducted in Vietnam. Data was collected through surveys of 700 enterprises that had shipped goods via air freight forwarders or air cargo agents. Measurement scales were assessed using Cronbach’s Alpha, exploratory factor analysis, confirmatory factor analysis, and hypothesis testing through structural equation modelling. The analysis results indicate that government management of air logistics positively influences air cargo handling and forwarding services as well as air freight transport services. Aviation transport infrastructure significantly affects air cargo handling and forwarding services and air freight transport services. Moreover, air cargo handling and forwarding services positively impact air freight transport services. Both air cargo handling and forwarding services, along with air freight transport services, strongly influence the operational efficiency of the air freight logistics service chain. Based on the research findings, several implications are proposed for government agencies to enhance the role of state management and develop aviation transport infrastructure. Additionally, recommendations are provided for managers within the air freight logistics service chain to improve operational efficiency.","['Aviation', 'Business', 'Transport engineering', 'Service (business)', 'Air cargo', 'Air transport', 'Traffic management', 'Supply chain', 'Engineering']",agent logistics,2025-06-05T11:17:56.658075
https://openalex.org/W4407185744,"CH-MARL: Constrained Hierarchical Multiagent Reinforcement Learning for
  Sustainable Maritime Logistics",2025,0,https://doi.org/10.48550/arxiv.2502.02060,arXiv (Cornell University),['Saad Alqithami'],"Addressing global challenges such as greenhouse gas emissions and resource inequity demands advanced AI-driven coordination among autonomous agents. We propose CH-MARL (Constrained Hierarchical Multiagent Reinforcement Learning), a novel framework that integrates hierarchical decision-making with dynamic constraint enforcement and fairness-aware reward shaping. CH-MARL employs a real-time constraint-enforcement layer to ensure adherence to global emission caps, while incorporating fairness metrics that promote equitable resource distribution among agents. Experiments conducted in a simulated maritime logistics environment demonstrate considerable reductions in emissions, along with improvements in fairness and operational efficiency. Beyond this domain-specific success, CH-MARL provides a scalable, generalizable solution to multi-agent coordination challenges in constrained, dynamic settings, thus advancing the state of the art in reinforcement learning.","['Reinforcement learning', 'Reinforcement', 'Marl', 'Computer science', 'Operations research']",agent logistics,2025-06-05T11:17:56.658179
https://openalex.org/W4409238872,Simulation Modeling of Logistics Supply Chain Based on AnyLogic,2025,0,https://doi.org/10.56028/aetr.13.1.299.2025,Advances in Engineering Technology Research,['Ya Yang'],"In response to the complexity of the pharmacy supply chain network, AnyLogic software is utilized to conduct simulation analysis on this supply chain network. The relationships among the main warehouse, regional warehouses, and stores are connected through agents and flowcharts, and the final results are intuitively displayed in GIS. The product flow and layout of the regional warehouses are analyzed, and the logistics costs in the initial state are statistically calculated. Then, AnyLogic is used again for simulation to verify the optimization results.","['Supply chain', 'Business', 'Chain (unit)', 'Operations management']",agent logistics,2025-06-05T11:17:56.658232
https://openalex.org/W4407571406,SkyRover: A Modular Simulator for Cross-Domain Pathfinding,2025,0,https://doi.org/10.48550/arxiv.2502.08969,arXiv (Cornell University),"['Wenhui Ma', 'Wenhao Li', 'Bo Jin', 'Changhong Lü', 'Xiangfeng Wang']","Unmanned Aerial Vehicles (UAVs) and Automated Guided Vehicles (AGVs) increasingly collaborate in logistics, surveillance, inspection tasks and etc. However, existing simulators often focus on a single domain, limiting cross-domain study. This paper presents the SkyRover, a modular simulator for UAV-AGV multi-agent pathfinding (MAPF). SkyRover supports realistic agent dynamics, configurable 3D environments, and convenient APIs for external solvers and learning methods. By unifying ground and aerial operations, it facilitates cross-domain algorithm design, testing, and benchmarking. Experiments highlight SkyRover's capacity for efficient pathfinding and high-fidelity simulations in UAV-AGV coordination. Project is available at https://sites.google.com/view/mapf3d/home.","['Modular design', 'Computer science', 'Domain (mathematical analysis)', 'Pathfinding', 'Simulation', 'Human–computer interaction']",agent logistics,2025-06-05T11:17:56.658285
https://openalex.org/W4407713140,Generative Multi-Agent Collaboration in Embodied AI: A Systematic Review,2025,0,https://doi.org/10.48550/arxiv.2502.11518,arXiv (Cornell University),"['Di Wu', 'Xian Wei', 'Guang Chen', 'Hao Shen', 'X.-S Wang', 'Wenhao Li', 'Bo Jin']","Embodied multi-agent systems (EMAS) have attracted growing attention for their potential to address complex, real-world challenges in areas such as logistics and robotics. Recent advances in foundation models pave the way for generative agents capable of richer communication and adaptive problem-solving. This survey provides a systematic examination of how EMAS can benefit from these generative capabilities. We propose a taxonomy that categorizes EMAS by system architectures and embodiment modalities, emphasizing how collaboration spans both physical and virtual contexts. Central building blocks, perception, planning, communication, and feedback, are then analyzed to illustrate how generative techniques bolster system robustness and flexibility. Through concrete examples, we demonstrate the transformative effects of integrating foundation models into embodied, multi-agent frameworks. Finally, we discuss challenges and future directions, underlining the significant promise of EMAS to reshape the landscape of AI-driven collaboration.","['Embodied cognition', 'Generative grammar', 'Computer science', 'Cognitive science']",agent logistics,2025-06-05T11:17:56.658360
https://openalex.org/W4406110687,The impact of port service quality on customer satisfaction: the case of clearing and forwarding agents in Kuwait Shuwaikh Port,2025,0,https://doi.org/10.1108/mabr-04-2024-0030,Maritime Business Review,"['Ahmed Alsalfiti', 'Theo Notteboom']","Purpose The research identifies the factors influencing the satisfaction of clearing and forwarding (C&amp;F) agents in Shuwaikh Port, Kuwait, based on port service quality (PSQ). The research is based on the ROPMIS model to study PSQ. This research adds value to PSQ studies and the need to explore this concept further in the context of Kuwait Shuwaikh Port. Design/methodology/approach Data were collected from 49 C&amp;F agents using a survey method. A self-administered questionnaire was designed using extant literature. The data are analyzed using SPSS to carry out the validity and reliability, followed by correlation and regression analyses to study the ROPMIS factors on C&amp;F satisfaction. Findings The findings indicate that as per correlation analysis, all five PSQ factors are significant with C&amp;F satisfaction. However, the regression results indicate that out of the five PSQ factors, only resources-related PSQ and management-related PSQ are significant towards C&amp;F satisfaction. Research limitations/implications This research implies a policy review need for current port operations and emphasizes understanding customer (C&amp;F) expectations. PSQ improvements lead to economic benefits for the country by enhancing the effectiveness of logistics and port management. Practical implications The findings promote the need to use technology for improved management, which could enhance Shuwaikh Port’s service quality in Kuwait, meet C&amp;F agents' needs and maintain industry competitiveness. Originality/value This paper fulfills an identified need to study PSQ in Kuwait government-operated ports to provide better end-user experience and satisfaction.","['Port (circuit theory)', 'Clearing', 'Business', 'Customer satisfaction', 'Service quality', 'Quality of service', 'Service (business)', 'Marketing', 'Operations management']",agent logistics,2025-06-05T11:17:56.658423
https://openalex.org/W4409270168,Modeling of strike drone missions for conducting wave attacks in conditions of enemy anti-drone actions,2025,0,https://doi.org/10.32620/reks.2025.1.02,RADIOELECTRONIC AND COMPUTER SYSTEMS,"['Oleg Fedorovych', 'Dmitriy Kritskiy', 'Mikhail Lukhanin', 'Oleksandr Prokhorov', 'Yuliia Leshchenko']","The actual problem of studying military logistics actions to form missions of a swarm of attack drones for conducting massive attacks on enemy targets is formed and solved. The research is aimed at planning military attacks with drones to provide for establishing military parity of forces in a military conflict zone. Therefore, the actual topic of the proposed publication, which explores the sequence of military logistics actions for planning and implementing wave attacks to inflict maximum damage on the enemy, is relevant. The goal of this publication is to create a set of mathematical, simulation and agent-based models that can be used to study and plan attack missions by waves of swarms of attack drones. This article analyzes the existing problems of using a new innovative technological tool of warfare in the form of a swarm of attack drones. A systematic analysis of military logistics for conducting massive attacks with strike drones is carried out. A set of strategies for using a swarm of drones on the battlefield is formed. Possible actions related to launching drones, forming a swarm in flight, and dividing the swarm into groups with their movement to separate enemy targets are considered. Risks of enemy military threats (use of electronic warfare, anti-drone warfare, etc.) that affect the formation of routes and the possible destruction of a portion of attack drones on approach to targets are taken into account. The swarm is rationally divided into groups in flight, considering the combat potential required to defeat the enemy’s current targets. A sequence of drone swarm waves is formed depending on the level of target damage (partial damage, complete damage). When planning each wave of the drone flight, one of the proposed strategies is used. Much attention is paid to the formation of flight routes for attack drones to ensure the suddenness of a massive attack despite enemy military threats. An algorithm for generating the shortest flight route in time despite enemy anti-drone operations has been developed. A map of the air situation on the battlefield with a set of separate local zones that have different values of threat risks is formed. The route is planned considering the military risks of each local zone. A simulation model was created to study the movement of attack drones to enemy targets in time. An agent-based model is being developed to plan military logistics actions for conducting wave attacks on enemy targets using swarms and groups of attack drones. An illustrated example of planning the flight routes of a swarm of attack drones is presented, taking into account the risks of military threats. The scientific innovation of the study is related to the solution of the actual scientific and applied problem of planning the missions of a swarm of attack drones to ensure successful operational and tactical actions on the battlefield. The results of the research should be used by the military to plan and conduct attacks on enemy targets in the form of waves of swarms of attack drones.","['Drone', 'Adversary', 'Aeronautics', 'Computer security', 'Computer science', 'Aerospace engineering', 'Engineering']",agent logistics,2025-06-05T11:17:56.658526
https://openalex.org/W4409318329,"Agentic Large Language Models, a survey",2025,0,https://doi.org/10.48550/arxiv.2503.23037,arXiv (Cornell University),"['Aske Plaat', 'Max van Duijn', 'Bas van Stein', 'Mike Preuß', 'Peter van der Putten', 'Kees Joost Batenburg']","There is great interest in agentic LLMs, large language models that act as agents. We review the growing body of work in this area and provide a research agenda. Agentic LLMs are LLMs that (1) reason, (2) act, and (3) interact. We organize the literature according to these three categories. The research in the first category focuses on reasoning, reflection, and retrieval, aiming to improve decision making; the second category focuses on action models, robots, and tools, aiming for agents that act as useful assistants; the third category focuses on multi-agent systems, aiming for collaborative task solving and simulating interaction to study emergent social behavior. We find that works mutually benefit from results in other categories: retrieval enables tool use, reflection improves multi-agent collaboration, and reasoning benefits all categories. We discuss applications of agentic LLMs and provide an agenda for further research. Important applications are in medical diagnosis, logistics and financial market analysis. Meanwhile, self-reflective agents playing roles and interacting with one another augment the process of scientific research itself. Further, agentic LLMs may provide a solution for the problem of LLMs running out of training data: inference-time behavior generates new training states, such that LLMs can keep learning without needing ever larger datasets. We note that there is risk associated with LLM assistants taking action in the real world, while agentic LLMs are also likely to benefit society.","['Linguistics', 'Psychology', 'Computer science']",agent logistics,2025-06-05T11:17:56.658695
https://openalex.org/W4406485381,"Physical AI Agents: Integrating Cognitive Intelligence with Real-World
  Action",2025,0,https://doi.org/10.48550/arxiv.2501.08944,arXiv (Cornell University),['Fouad Bousetouane'],"Vertical AI Agents are revolutionizing industries by delivering domain-specific intelligence and tailored solutions. However, many sectors, such as manufacturing, healthcare, and logistics, demand AI systems capable of extending their intelligence into the physical world, interacting directly with objects, environments, and dynamic conditions. This need has led to the emergence of Physical AI Agents--systems that integrate cognitive reasoning, powered by specialized LLMs, with precise physical actions to perform real-world tasks. This work introduces Physical AI Agents as an evolution of shared principles with Vertical AI Agents, tailored for physical interaction. We propose a modular architecture with three core blocks--perception, cognition, and actuation--offering a scalable framework for diverse industries. Additionally, we present the Physical Retrieval Augmented Generation (Ph-RAG) design pattern, which connects physical intelligence to industry-specific LLMs for real-time decision-making and reporting informed by physical context. Through case studies, we demonstrate how Physical AI Agents and the Ph-RAG framework are transforming industries like autonomous vehicles, warehouse robotics, healthcare, and manufacturing, offering businesses a pathway to integrate embodied AI for operational efficiency and innovation.","['Action (physics)', 'Cognition', 'Computer science', 'Cognitive science', 'Psychology', 'Artificial intelligence']",agent logistics,2025-06-05T11:17:56.658785
https://openalex.org/W4407029652,Physical AI Agents: Integrating Cognitive Intelligence with Real-World Action,2025,0,https://doi.org/10.32388/ha0f5z,,['Fouad Bousetouane'],"Vertical AI Agents are revolutionizing industries by delivering domain specific intelligence and tailored solutions. However, many sectors, such as manufacturing, healthcare, and logistics, demand AI systems capable of extending their intelligence into the physical world, interacting directly with objects, environments, and dynamic conditions. This need has led to the emergence of Physical AI Agents—systems that integrate cognitive reasoning, powered by specialized LLMs, with precise physical actions to perform real-world tasks. This work introduces Physical AI Agents as an evolution of shared principles with Vertical AI Agents, tailored for physical interaction. We propose a modular architecture with three core blocks—perception, cognition, and actuation—offering a scalable framework for diverse industries. Additionally, we present the Physical Retrieval Augmented Generation (PH-RAG) design pattern, which connects physical intelligence to industry-specific LLMs for real-time decision-making and reporting informed by physical context. Through case studies, we demonstrate how Physical AI Agents and the Ph-RAG framework are transforming industries like autonomous vehicles, warehouse robotics, healthcare, and manufacturing, offering businesses a pathway to integrate embodied AI for operational efficiency and innovation.","['Modular design', 'Computer science', 'Context (archaeology)', 'Embodied cognition', 'Cognition', 'Cyber-physical system', 'Domain (mathematical analysis)', 'Knowledge management', 'Artificial intelligence', 'Human–computer interaction']",agent logistics,2025-06-05T11:17:56.658855
https://openalex.org/W4407632836,"Learning to Solve the Min-Max Mixed-Shelves Picker-Routing Problem via
  Hierarchical and Parallel Decoding",2025,0,https://doi.org/10.48550/arxiv.2502.10233,arXiv (Cornell University),"['Laurin Luttmann', 'Lin Xie']","The Mixed-Shelves Picker Routing Problem (MSPRP) is a fundamental challenge in warehouse logistics, where pickers must navigate a mixed-shelves environment to retrieve SKUs efficiently. Traditional heuristics and optimization-based approaches struggle with scalability, while recent machine learning methods often rely on sequential decision-making, leading to high solution latency and suboptimal agent coordination. In this work, we propose a novel hierarchical and parallel decoding approach for solving the min-max variant of the MSPRP via multi-agent reinforcement learning. While our approach generates a joint distribution over agent actions, allowing for fast decoding and effective picker coordination, our method introduces a sequential action selection to avoid conflicts in the multi-dimensional action space. Experiments show state-of-the-art performance in both solution quality and inference speed, particularly for large-scale and out-of-distribution instances. Our code is publicly available at http://github.com/LTluttmann/marl4msprp.","['Decoding methods', 'Routing (electronic design automation)', 'Computer science', 'Parallel computing']",agent logistics,2025-06-05T11:17:56.658925
https://openalex.org/W4410823286,Training Humans for Robust Human-Agent Teaming: Knowing When to Engage with an AI Partner,2025,0,https://doi.org/10.1609/aaaiss.v5i1.35563,Proceedings of the AAAI Symposium Series,"['Leon Lange', 'Qiao Zhang', 'Christopher J. MacLellan', 'Ying Choon Wu']","Learning to team with an AI counterpart can be challenging – particularly in the context of an unfamiliar task that must also be learned. This study compares the impacts of scaffolded versus self-paced training on human-AI agent teams negotiating a novel logistics and sustainment task. It was found that guiding participants early on in how to leverage AI assistance (scaffolded practice) led to much more robust teaming than allowing them to learn at their own pace. Additionally, teams whose human counterpart received scaffolded practice tended to achieve higher scores than those who learned under self-direction. Post-hoc analysis also revealed that \textit{when} human teammembers leveraged the agent was of particular importance -- with the greatest impact of human-AI teaming observed in the most high stakes periods of the game. Taken together, these findings demonstrate not only that some forms of training are more beneficial than others for human-AI agent teaming -- but also, that context-specific learning on the fly is important for effective team performance.","['Psychology', 'Training (meteorology)', 'Computer science', 'Artificial intelligence']",agent logistics,2025-06-05T11:17:56.658983
https://openalex.org/W4407526546,Enhancing Logistical Performance in a Colombian Citrus Supply Chain Through Joint Decision Making: A Simulation Study,2025,0,https://doi.org/10.3390/logistics9010030,Logistics,"['Juan Camilo Vargas-Muñoz', 'Flor Angela Sanchez-Nitola', 'Wilson Adarme Jaimes', 'Richard Ríos']","Background: Agriculture plays a key role in Colombia’s economy. However, the sector faces persistent logistics, infrastructure, and supply chain integration challenges that hinder its development. While background studies have primarily addressed socio-economic needs and strategies to overcome these long-standing challenges, supply chain coordination remains critical for enhancing efficiency and sustainability. This study examined the impact of joint decision-making mechanisms on the logistical performance of a citrus food supply chain in Colombia. Methods: We employed agent-based modeling and simulation to evaluate three scenarios: single distribution (the current system referred to as Single-distribution), joint consolidation (Joint-consolidation), and joint consolidation–distribution (Joint-consolidation-distribution). Key performance indicators, including total logistics costs, Staytime, and load capacity utilization, were analyzed to evaluate the scenarios. Results: The joint-consolidation–distribution model emerged as the most effective, reducing logistical costs, improving load utilization, and increasing farmers’ revenues by 55.9% compared to individual sales. Consolidating harvest and distribution through a food hub improved efficiency by centralizing logistics and reducing the reliance on middlemen. Conclusions: Our findings provide actionable insights into how joint coordination enhances smallholder farmers’ economic outcomes, strengthens supply chain sustainability, and fosters community development. These results support policies promoting productive associations and local food hubs as key facilitators of market access and logistical efficiency in rural agricultural sectors.","['Supply chain', 'Joint (building)', 'Business', 'Decision-making models', 'Computer science', 'Operations management', 'Environmental economics']",agent logistics,2025-06-05T11:17:56.659051
https://openalex.org/W4408413767,Computational Framework for Assessing Mission Outcomes with Humans and Robots,2025,0,https://doi.org/10.2514/1.j063846,AIAA Journal,"['Xiaoyu Liu', 'Amir Behjat', 'Shirley J. Dyke', 'Dawn R. Whitaker', 'Julio Ramirez', 'Ilias Bilionis']","Space exploration is progressing toward long-term missions that involve both human (HAs) and robotic agents (RAs) in operations in lunar space habitats, the Gateway space station, and the moon-to-Mars program. These missions require high-level intelligence and a sustained performance over extended periods. Analyzing agent performance solely at the task level is insufficient for such complex applications because the resources consumed by agents are coupled with the utility they provide under various conditions. Additionally, factors such as the availability of agents to respond to hazardous events, impacted by factors including human sleep cycles and robot charging times, must be considered. Understanding how resources, utility, and availability are interrelated is crucial for early-phase decision making, assessing logistics, and steering investments in promising directions. In this study, the rapid simulation capabilities of control-oriented dynamic computational modeling (CDCM) were used to explore the trade space involving an HA and an RA tasked with maintaining a smart space habitat. This approach was used to model two independent parallel scenarios as systems of systems that use stochastic methods to account for mission variabilities. A human scientist (HS) was included to quantify the mission’s research outcomes. The outcomes generated by the HS served as a metric to compare the performance of the agents along with the costs associated with engaging the HA and RA.","['Robot', 'Aeronautics', 'Computer science', 'Aerospace engineering', 'Engineering']",agent logistics,2025-06-05T11:17:56.659138
